GEO_ID,NAME,Total Population,Asian-Indian,Asian-Indian-Proportion,Chinese,Chinese-Proportion,Filipino,Filipino Proportion,Japanese,Japanese-Proportion,Korean,Korean-Proportion,Vietnamese,Vietnamese-Proportion
0500000US17089,"Kane County, Illinois",517254,6048,1.169%,994,0.192%,5232,1.011%,264,0.051%,1140,0.220%,752,0.145%
0500000US17091,"Kankakee County, Illinois",107421,265,0.247%,147,0.137%,387,0.360%,0,0.000%,186,0.173%,16,0.015%
0500000US17093,"Kendall County, Illinois",132795,1616,1.217%,729,0.549%,663,0.499%,27,0.020%,268,0.202%,96,0.072%
0500000US17095,"Knox County, Illinois",49751,133,0.267%,100,0.201%,88,0.177%,12,0.024%,1,0.002%,78,0.157%
0500000US17097,"Lake County, Illinois",713159,26014,3.648%,9500,1.332%,11026,1.546%,1367,0.192%,6247,0.876%,1460,0.205%
0500000US17099,"LaSalle County, Illinois",109495,363,0.332%,168,0.153%,297,0.271%,70,0.064%,23,0.021%,0,0.000%
0500000US17101,"Lawrence County, Illinois",15302,0,0.000%,56,0.366%,0,0.000%,0,0.000%,0,0.000%,11,0.072%
0500000US17103,"Lee County, Illinois",34221,55,0.161%,19,0.056%,59,0.172%,26,0.076%,35,0.102%,2,0.006%
0500000US17105,"Livingston County, Illinois",35771,5,0.014%,21,0.059%,106,0.296%,1,0.003%,0,0.000%,0,0.000%
0500000US17107,"Logan County, Illinois",28027,0,0.000%,30,0.107%,36,0.128%,0,0.000%,4,0.014%,0,0.000%
0500000US17109,"McDonough County, Illinois",27370,244,0.891%,174,0.636%,137,0.501%,8,0.029%,69,0.252%,0,0.000%
0500000US17111,"McHenry County, Illinois",311133,1900,0.611%,895,0.288%,2722,0.875%,140,0.045%,1110,0.357%,700,0.225%
0500000US17113,"McLean County, Illinois",171284,5031,2.937%,1275,0.744%,652,0.381%,271,0.158%,387,0.226%,353,0.206%
0500000US17115,"Macon County, Illinois",103542,355,0.343%,149,0.144%,313,0.302%,42,0.041%,121,0.117%,175,0.169%
0500000US17117,"Macoupin County, Illinois",44907,0,0.000%,89,0.198%,24,0.053%,0,0.000%,90,0.200%,2,0.004%
0500000US17119,"Madison County, Illinois",265512,447,0.168%,602,0.227%,429,0.162%,120,0.045%,255,0.096%,323,0.122%
0500000US17121,"Marion County, Illinois",37543,37,0.099%,52,0.139%,64,0.170%,0,0.000%,59,0.157%,10,0.027%
0500000US17123,"Marshall County, Illinois",11740,1,0.009%,15,0.128%,5,0.043%,0,0.000%,0,0.000%,0,0.000%
0500000US17125,"Mason County, Illinois",13074,0,0.000%,0,0.000%,40,0.306%,0,0.000%,0,0.000%,0,0.000%
0500000US17127,"Massac County, Illinois",14135,0,0.000%,3,0.021%,1,0.007%,0,0.000%,37,0.262%,0,0.000%
0500000US17129,"Menard County, Illinois",12284,0,0.000%,11,0.090%,32,0.261%,4,0.033%,0,0.000%,0,0.000%
0500000US17131,"Mercer County, Illinois",15692,3,0.019%,0,0.000%,24,0.153%,0,0.000%,27,0.172%,17,0.108%
0500000US17133,"Monroe County, Illinois",34905,7,0.020%,26,0.074%,42,0.120%,0,0.000%,42,0.120%,57,0.163%
0500000US17135,"Montgomery County, Illinois",28352,82,0.289%,23,0.081%,13,0.046%,0,0.000%,1,0.004%,0,0.000%
0500000US17137,"Morgan County, Illinois",32882,34,0.103%,49,0.149%,150,0.456%,0,0.000%,15,0.046%,0,0.000%
0500000US17139,"Moultrie County, Illinois",14531,0,0.000%,21,0.145%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US17141,"Ogle County, Illinois",51672,5,0.010%,86,0.166%,37,0.072%,17,0.033%,72,0.139%,33,0.064%
0500000US17143,"Peoria County, Illinois",181186,3705,2.045%,1546,0.853%,786,0.434%,249,0.137%,379,0.209%,754,0.416%
0500000US17145,"Perry County, Illinois",20996,79,0.376%,29,0.138%,1,0.005%,8,0.038%,2,0.010%,10,0.048%
0500000US17147,"Piatt County, Illinois",16698,0,0.000%,5,0.030%,0,0.000%,1,0.006%,6,0.036%,0,0.000%
0500000US17149,"Pike County, Illinois",14776,9,0.061%,6,0.041%,22,0.149%,0,0.000%,0,0.000%,7,0.047%
0500000US17151,"Pope County, Illinois",3799,0,0.000%,0,0.000%,0,0.000%,1,0.026%,0,0.000%,0,0.000%
0500000US17153,"Pulaski County, Illinois",5177,0,0.000%,0,0.000%,9,0.174%,0,0.000%,0,0.000%,0,0.000%
0500000US17155,"Putnam County, Illinois",5628,11,0.195%,16,0.284%,5,0.089%,9,0.160%,0,0.000%,0,0.000%
0500000US17157,"Randolph County, Illinois",30413,177,0.582%,0,0.000%,15,0.049%,17,0.056%,0,0.000%,0,0.000%
0500000US17159,"Richland County, Illinois",15716,0,0.000%,17,0.108%,14,0.089%,16,0.102%,0,0.000%,0,0.000%
0500000US17161,"Rock Island County, Illinois",143819,965,0.671%,300,0.209%,348,0.242%,13,0.009%,154,0.107%,113,0.079%
0500000US17163,"St. Clair County, Illinois",256791,866,0.337%,786,0.306%,996,0.388%,166,0.065%,450,0.175%,122,0.048%
0500000US17165,"Saline County, Illinois",23662,0,0.000%,67,0.283%,59,0.249%,0,0.000%,18,0.076%,8,0.034%
0500000US17167,"Sangamon County, Illinois",196122,1845,0.941%,736,0.375%,499,0.254%,153,0.078%,209,0.107%,298,0.152%
0500000US17169,"Schuyler County, Illinois",6879,15,0.218%,0,0.000%,8,0.116%,0,0.000%,0,0.000%,0,0.000%
0500000US17171,"Scott County, Illinois",4899,18,0.367%,0,0.000%,14,0.286%,6,0.122%,0,0.000%,0,0.000%
0500000US17173,"Shelby County, Illinois",21042,0,0.000%,0,0.000%,31,0.147%,0,0.000%,0,0.000%,0,0.000%
0500000US17175,"Stark County, Illinois",5395,0,0.000%,0,0.000%,46,0.853%,0,0.000%,0,0.000%,0,0.000%
0500000US17177,"Stephenson County, Illinois",44482,59,0.133%,176,0.396%,95,0.214%,24,0.054%,28,0.063%,12,0.027%
0500000US17179,"Tazewell County, Illinois",131276,161,0.123%,388,0.296%,279,0.213%,50,0.038%,244,0.186%,126,0.096%
0500000US17181,"Union County, Illinois",17122,0,0.000%,17,0.099%,13,0.076%,0,0.000%,2,0.012%,12,0.070%
0500000US17183,"Vermilion County, Illinois",74113,320,0.432%,103,0.139%,59,0.080%,17,0.023%,40,0.054%,100,0.135%
0500000US17185,"Wabash County, Illinois",11321,43,0.380%,8,0.071%,17,0.150%,0,0.000%,69,0.609%,0,0.000%
0500000US17187,"Warren County, Illinois",16760,0,0.000%,24,0.143%,0,0.000%,70,0.418%,9,0.054%,0,0.000%
0500000US17189,"Washington County, Illinois",13781,0,0.000%,11,0.080%,0,0.000%,0,0.000%,18,0.131%,0,0.000%
0500000US17191,"Wayne County, Illinois",16127,2,0.012%,18,0.112%,49,0.304%,0,0.000%,0,0.000%,0,0.000%
0500000US17193,"White County, Illinois",13834,0,0.000%,63,0.455%,0,0.000%,0,0.000%,5,0.036%,0,0.000%
0500000US17195,"Whiteside County, Illinois",55569,95,0.171%,33,0.059%,173,0.311%,0,0.000%,5,0.009%,0,0.000%
0500000US17197,"Will County, Illinois",696774,17564,2.521%,4670,0.670%,8563,1.229%,219,0.031%,1726,0.248%,1255,0.180%
0500000US17199,"Williamson County, Illinois",67120,206,0.307%,369,0.550%,152,0.226%,29,0.043%,9,0.013%,113,0.168%
0500000US17201,"Winnebago County, Illinois",284591,1853,0.651%,1043,0.366%,1395,0.490%,75,0.026%,341,0.120%,572,0.201%
0500000US17203,"Woodford County, Illinois",38414,6,0.016%,68,0.177%,25,0.065%,0,0.000%,42,0.109%,0,0.000%
0500000US18001,"Adams County, Indiana",35827,0,0.000%,1,0.003%,22,0.061%,13,0.036%,0,0.000%,15,0.042%
0500000US18003,"Allen County, Indiana",385456,2046,0.531%,1336,0.347%,1768,0.459%,74,0.019%,842,0.218%,1445,0.375%
0500000US18005,"Bartholomew County, Indiana",82371,4616,5.604%,812,0.986%,90,0.109%,414,0.503%,223,0.271%,157,0.191%
0500000US18007,"Benton County, Indiana",8709,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,5,0.057%
0500000US18009,"Blackford County, Indiana",12074,17,0.141%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US18011,"Boone County, Indiana",71235,794,1.115%,679,0.953%,90,0.126%,24,0.034%,55,0.077%,84,0.118%
0500000US18013,"Brown County, Indiana",15513,0,0.000%,0,0.000%,27,0.174%,0,0.000%,1,0.006%,0,0.000%
0500000US18015,"Carroll County, Indiana",20397,0,0.000%,0,0.000%,12,0.059%,0,0.000%,0,0.000%,11,0.054%
0500000US18017,"Cass County, Indiana",37820,86,0.227%,153,0.405%,124,0.328%,106,0.280%,30,0.079%,0,0.000%
0500000US18019,"Clark County, Indiana",121484,243,0.200%,334,0.275%,92,0.076%,54,0.044%,64,0.053%,237,0.195%
0500000US18021,"Clay County, Indiana",26396,27,0.102%,0,0.000%,22,0.083%,0,0.000%,0,0.000%,0,0.000%
0500000US18023,"Clinton County, Indiana",33020,39,0.118%,24,0.073%,3,0.009%,10,0.030%,3,0.009%,11,0.033%
0500000US18025,"Crawford County, Indiana",10511,9,0.086%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US18027,"Daviess County, Indiana",33337,23,0.069%,4,0.012%,8,0.024%,36,0.108%,0,0.000%,0,0.000%
0500000US18029,"Dearborn County, Indiana",50709,66,0.130%,0,0.000%,14,0.028%,0,0.000%,0,0.000%,163,0.321%
0500000US18031,"Decatur County, Indiana",26432,80,0.303%,16,0.061%,0,0.000%,52,0.197%,0,0.000%,0,0.000%
0500000US18033,"DeKalb County, Indiana",43312,8,0.018%,25,0.058%,135,0.312%,0,0.000%,56,0.129%,1,0.002%
0500000US18035,"Delaware County, Indiana",112156,451,0.402%,529,0.472%,121,0.108%,27,0.024%,36,0.032%,385,0.343%
0500000US18037,"Dubois County, Indiana",43584,179,0.411%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US18039,"Elkhart County, Indiana",206841,428,0.207%,348,0.168%,404,0.195%,35,0.017%,327,0.158%,22,0.011%
0500000US18041,"Fayette County, Indiana",23391,0,0.000%,0,0.000%,27,0.115%,0,0.000%,0,0.000%,16,0.068%
0500000US18043,"Floyd County, Indiana",80191,411,0.513%,194,0.242%,61,0.076%,35,0.044%,109,0.136%,0,0.000%
0500000US18045,"Fountain County, Indiana",16468,15,0.091%,73,0.443%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US18047,"Franklin County, Indiana",22850,40,0.175%,0,0.000%,0,0.000%,0,0.000%,8,0.035%,84,0.368%
0500000US18049,"Fulton County, Indiana",20420,0,0.000%,0,0.000%,0,0.000%,0,0.000%,10,0.049%,0,0.000%
0500000US18051,"Gibson County, Indiana",33006,42,0.127%,13,0.039%,24,0.073%,0,0.000%,0,0.000%,6,0.018%
0500000US18053,"Grant County, Indiana",66560,126,0.189%,153,0.230%,0,0.000%,0,0.000%,69,0.104%,76,0.114%
0500000US18055,"Greene County, Indiana",30900,0,0.000%,1,0.003%,23,0.074%,0,0.000%,6,0.019%,0,0.000%
0500000US18057,"Hamilton County, Indiana",349527,8029,2.297%,6043,1.729%,1236,0.354%,821,0.235%,1383,0.396%,1454,0.416%
0500000US18059,"Hancock County, Indiana",80170,271,0.338%,23,0.029%,45,0.056%,15,0.019%,127,0.158%,32,0.040%
0500000US18061,"Harrison County, Indiana",39684,0,0.000%,6,0.015%,94,0.237%,36,0.091%,0,0.000%,1,0.003%
0500000US18063,"Hendricks County, Indiana",175639,2183,1.243%,832,0.474%,422,0.240%,76,0.043%,142,0.081%,133,0.076%
0500000US18065,"Henry County, Indiana",48913,0,0.000%,111,0.227%,13,0.027%,4,0.008%,67,0.137%,5,0.010%
0500000US18067,"Howard County, Indiana",83452,416,0.498%,41,0.049%,159,0.191%,0,0.000%,34,0.041%,138,0.165%
0500000US18069,"Huntington County, Indiana",36699,16,0.044%,182,0.496%,14,0.038%,2,0.005%,37,0.101%,0,0.000%
0500000US18071,"Jackson County, Indiana",46212,150,0.325%,2,0.004%,0,0.000%,406,0.879%,22,0.048%,0,0.000%
0500000US18073,"Jasper County, Indiana",33045,0,0.000%,31,0.094%,0,0.000%,0,0.000%,3,0.009%,0,0.000%
0500000US18075,"Jay County, Indiana",20451,0,0.000%,16,0.078%,3,0.015%,0,0.000%,0,0.000%,11,0.054%
0500000US18077,"Jefferson County, Indiana",33057,6,0.018%,57,0.172%,49,0.148%,65,0.197%,62,0.188%,0,0.000%
0500000US18079,"Jennings County, Indiana",27610,0,0.000%,47,0.170%,0,0.000%,18,0.065%,0,0.000%,0,0.000%
0500000US18081,"Johnson County, Indiana",161952,4020,2.482%,430,0.266%,432,0.267%,236,0.146%,75,0.046%,287,0.177%
0500000US18083,"Knox County, Indiana",36148,0,0.000%,252,0.697%,78,0.216%,7,0.019%,0,0.000%,0,0.000%
0500000US18085,"Kosciusko County, Indiana",80442,683,0.849%,211,0.262%,96,0.119%,11,0.014%,37,0.046%,30,0.037%
0500000US18087,"LaGrange County, Indiana",40364,0,0.000%,0,0.000%,38,0.094%,0,0.000%,1,0.002%,0,0.000%
0500000US18089,"Lake County, Indiana",497682,2152,0.432%,1132,0.227%,1858,0.373%,157,0.032%,677,0.136%,582,0.117%
0500000US18091,"LaPorte County, Indiana",112215,80,0.071%,48,0.043%,300,0.267%,31,0.028%,8,0.007%,67,0.060%
0500000US18093,"Lawrence County, Indiana",45113,10,0.022%,38,0.084%,30,0.066%,4,0.009%,23,0.051%,77,0.171%
0500000US18095,"Madison County, Indiana",130545,112,0.086%,117,0.090%,30,0.023%,7,0.005%,122,0.093%,179,0.137%
0500000US18097,"Marion County, Indiana",971737,8058,0.829%,3650,0.376%,2701,0.278%,688,0.071%,1148,0.118%,971,0.100%
0500000US18099,"Marshall County, Indiana",46208,18,0.039%,156,0.338%,55,0.119%,12,0.026%,23,0.050%,33,0.071%
0500000US18101,"Martin County, Indiana",9863,0,0.000%,1,0.010%,0,0.000%,1,0.010%,0,0.000%,0,0.000%
0500000US18103,"Miami County, Indiana",35952,2,0.006%,135,0.376%,0,0.000%,8,0.022%,0,0.000%,18,0.050%
0500000US18105,"Monroe County, Indiana",140065,2164,1.545%,3417,2.440%,628,0.448%,309,0.221%,1250,0.892%,319,0.228%
0500000US18107,"Montgomery County, Indiana",38018,34,0.089%,60,0.158%,9,0.024%,9,0.024%,31,0.082%,0,0.000%
0500000US18109,"Morgan County, Indiana",71757,0,0.000%,153,0.213%,107,0.149%,26,0.036%,34,0.047%,0,0.000%
0500000US18111,"Newton County, Indiana",13829,0,0.000%,0,0.000%,0,0.000%,0,0.000%,33,0.239%,0,0.000%
0500000US18113,"Noble County, Indiana",47431,5,0.011%,23,0.048%,56,0.118%,0,0.000%,20,0.042%,186,0.392%
0500000US18115,"Ohio County, Indiana",5974,0,0.000%,0,0.000%,0,0.000%,21,0.352%,0,0.000%,5,0.084%
0500000US18117,"Orange County, Indiana",19768,0,0.000%,9,0.046%,10,0.051%,49,0.248%,18,0.091%,0,0.000%
0500000US18119,"Owen County, Indiana",21361,0,0.000%,56,0.262%,10,0.047%,0,0.000%,35,0.164%,0,0.000%
0500000US18121,"Parke County, Indiana",16327,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US18123,"Perry County, Indiana",19186,30,0.156%,20,0.104%,5,0.026%,56,0.292%,12,0.063%,4,0.021%
0500000US18125,"Pike County, Indiana",12227,0,0.000%,0,0.000%,30,0.245%,0,0.000%,0,0.000%,0,0.000%
0500000US18127,"Porter County, Indiana",173355,800,0.461%,787,0.454%,378,0.218%,33,0.019%,142,0.082%,114,0.066%
0500000US18129,"Posey County, Indiana",25226,0,0.000%,0,0.000%,37,0.147%,30,0.119%,0,0.000%,45,0.178%
0500000US18131,"Pulaski County, Indiana",12498,0,0.000%,0,0.000%,32,0.256%,0,0.000%,0,0.000%,0,0.000%
0500000US18133,"Putnam County, Indiana",36942,194,0.525%,313,0.847%,10,0.027%,131,0.355%,209,0.566%,70,0.189%
0500000US18135,"Randolph County, Indiana",24586,0,0.000%,2,0.008%,0,0.000%,3,0.012%,24,0.098%,0,0.000%
0500000US18137,"Ripley County, Indiana",28990,5,0.017%,64,0.221%,112,0.386%,8,0.028%,10,0.034%,5,0.017%
0500000US18139,"Rush County, Indiana",16716,0,0.000%,0,0.000%,11,0.066%,0,0.000%,0,0.000%,0,0.000%
0500000US18141,"St. Joseph County, Indiana",272388,1407,0.517%,1949,0.716%,844,0.310%,135,0.050%,791,0.290%,634,0.233%
0500000US18143,"Scott County, Indiana",24403,0,0.000%,14,0.057%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US18145,"Shelby County, Indiana",44940,0,0.000%,34,0.076%,62,0.138%,277,0.616%,0,0.000%,30,0.067%
0500000US18147,"Spencer County, Indiana",19935,6,0.030%,26,0.130%,15,0.075%,0,0.000%,26,0.130%,5,0.025%
0500000US18149,"Starke County, Indiana",23308,0,0.000%,7,0.030%,53,0.227%,0,0.000%,0,0.000%,0,0.000%
0500000US18151,"Steuben County, Indiana",34507,44,0.128%,22,0.064%,64,0.185%,0,0.000%,0,0.000%,26,0.075%
0500000US18153,"Sullivan County, Indiana",20791,0,0.000%,0,0.000%,18,0.087%,0,0.000%,0,0.000%,0,0.000%
0500000US18155,"Switzerland County, Indiana",9896,0,0.000%,0,0.000%,0,0.000%,2,0.020%,0,0.000%,0,0.000%
0500000US18157,"Tippecanoe County, Indiana",186955,4818,2.577%,5014,2.682%,595,0.318%,793,0.424%,1551,0.830%,547,0.293%
0500000US18159,"Tipton County, Indiana",15328,18,0.117%,43,0.281%,29,0.189%,0,0.000%,0,0.000%,22,0.144%
0500000US18161,"Union County, Indiana",7041,9,0.128%,24,0.341%,0,0.000%,0,0.000%,10,0.142%,2,0.028%
0500000US18163,"Vanderburgh County, Indiana",179900,431,0.240%,869,0.483%,323,0.180%,80,0.044%,137,0.076%,372,0.207%
0500000US18165,"Vermillion County, Indiana",15488,0,0.000%,6,0.039%,0,0.000%,13,0.084%,8,0.052%,0,0.000%
0500000US18167,"Vigo County, Indiana",106355,608,0.572%,674,0.634%,437,0.411%,37,0.035%,191,0.180%,27,0.025%
0500000US18169,"Wabash County, Indiana",31032,0,0.000%,73,0.235%,22,0.071%,0,0.000%,0,0.000%,11,0.035%
0500000US18171,"Warren County, Indiana",8454,20,0.237%,0,0.000%,6,0.071%,0,0.000%,0,0.000%,5,0.059%
0500000US18173,"Warrick County, Indiana",64065,653,1.019%,558,0.871%,204,0.318%,49,0.076%,32,0.050%,67,0.105%
0500000US18175,"Washington County, Indiana",28133,0,0.000%,0,0.000%,11,0.039%,0,0.000%,5,0.018%,0,0.000%
0500000US18177,"Wayne County, Indiana",66522,95,0.143%,357,0.537%,34,0.051%,66,0.099%,2,0.003%,69,0.104%
0500000US18179,"Wells County, Indiana",28167,0,0.000%,2,0.007%,49,0.174%,0,0.000%,0,0.000%,0,0.000%
0500000US18181,"White County, Indiana",24630,0,0.000%,15,0.061%,29,0.118%,14,0.057%,7,0.028%,0,0.000%
0500000US18183,"Whitley County, Indiana",34259,0,0.000%,16,0.047%,25,0.073%,3,0.009%,9,0.026%,21,0.061%
0500000US19001,"Adair County, Iowa",7479,0,0.000%,0,0.000%,4,0.053%,0,0.000%,0,0.000%,0,0.000%
0500000US19003,"Adams County, Iowa",3680,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US19005,"Allamakee County, Iowa",14046,0,0.000%,42,0.299%,25,0.178%,0,0.000%,17,0.121%,0,0.000%
0500000US19007,"Appanoose County, Iowa",12279,10,0.081%,0,0.000%,7,0.057%,0,0.000%,17,0.138%,0,0.000%
0500000US19009,"Audubon County, Iowa",5651,0,0.000%,0,0.000%,0,0.000%,0,0.000%,2,0.035%,0,0.000%
0500000US19011,"Benton County, Iowa",25652,31,0.121%,4,0.016%,9,0.035%,0,0.000%,6,0.023%,7,0.027%
0500000US19013,"Black Hawk County, Iowa",131041,565,0.431%,333,0.254%,163,0.124%,69,0.053%,335,0.256%,226,0.172%
0500000US19015,"Boone County, Iowa",26700,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US19017,"Bremer County, Iowa",25012,0,0.000%,57,0.228%,9,0.036%,19,0.076%,38,0.152%,2,0.008%
0500000US19019,"Buchanan County, Iowa",20631,0,0.000%,0,0.000%,6,0.029%,0,0.000%,0,0.000%,0,0.000%
0500000US19021,"Buena Vista County, Iowa",20687,3,0.015%,0,0.000%,3,0.015%,18,0.087%,57,0.276%,200,0.967%
0500000US19023,"Butler County, Iowa",14376,0,0.000%,0,0.000%,83,0.577%,4,0.028%,48,0.334%,0,0.000%
0500000US19025,"Calhoun County, Iowa",9893,0,0.000%,2,0.020%,7,0.071%,0,0.000%,13,0.131%,1,0.010%
0500000US19027,"Carroll County, Iowa",20728,0,0.000%,0,0.000%,1,0.005%,0,0.000%,67,0.323%,0,0.000%
0500000US19029,"Cass County, Iowa",13116,7,0.053%,5,0.038%,13,0.099%,0,0.000%,0,0.000%,0,0.000%
0500000US19031,"Cedar County, Iowa",18479,20,0.108%,8,0.043%,60,0.325%,0,0.000%,24,0.130%,0,0.000%
0500000US19033,"Cerro Gordo County, Iowa",42979,0,0.000%,141,0.328%,30,0.070%,0,0.000%,63,0.147%,148,0.344%
0500000US19035,"Cherokee County, Iowa",11601,0,0.000%,1,0.009%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US19037,"Chickasaw County, Iowa",11957,0,0.000%,0,0.000%,2,0.017%,0,0.000%,2,0.017%,0,0.000%
0500000US19039,"Clarke County, Iowa",9737,0,0.000%,0,0.000%,6,0.062%,2,0.021%,0,0.000%,0,0.000%
0500000US19041,"Clay County, Iowa",16423,0,0.000%,4,0.024%,3,0.018%,0,0.000%,41,0.250%,0,0.000%
0500000US19043,"Clayton County, Iowa",17123,1,0.006%,0,0.000%,49,0.286%,7,0.041%,0,0.000%,0,0.000%
0500000US19045,"Clinton County, Iowa",46488,0,0.000%,104,0.224%,26,0.056%,2,0.004%,68,0.146%,2,0.004%
0500000US19047,"Crawford County, Iowa",16450,0,0.000%,31,0.188%,10,0.061%,0,0.000%,53,0.322%,0,0.000%
0500000US19049,"Dallas County, Iowa",100367,2085,2.077%,454,0.452%,157,0.156%,2,0.002%,567,0.565%,172,0.171%
0500000US19051,"Davis County, Iowa",9093,0,0.000%,0,0.000%,0,0.000%,0,0.000%,42,0.462%,0,0.000%
0500000US19053,"Decatur County, Iowa",7684,0,0.000%,0,0.000%,0,0.000%,7,0.091%,33,0.429%,0,0.000%
0500000US19055,"Delaware County, Iowa",17523,0,0.000%,0,0.000%,34,0.194%,0,0.000%,0,0.000%,0,0.000%
0500000US19057,"Des Moines County, Iowa",38824,249,0.641%,54,0.139%,86,0.222%,0,0.000%,27,0.070%,0,0.000%
0500000US19059,"Dickinson County, Iowa",17692,12,0.068%,26,0.147%,120,0.678%,0,0.000%,21,0.119%,0,0.000%
0500000US19061,"Dubuque County, Iowa",98812,226,0.229%,263,0.266%,502,0.508%,12,0.012%,48,0.049%,112,0.113%
0500000US19063,"Emmet County, Iowa",9349,0,0.000%,11,0.118%,5,0.053%,0,0.000%,2,0.021%,5,0.053%
0500000US19065,"Fayette County, Iowa",19519,0,0.000%,66,0.338%,9,0.046%,0,0.000%,6,0.031%,0,0.000%
0500000US19067,"Floyd County, Iowa",15601,44,0.282%,0,0.000%,80,0.513%,10,0.064%,0,0.000%,24,0.154%
0500000US19069,"Franklin County, Iowa",10015,0,0.000%,0,0.000%,0,0.000%,0,0.000%,3,0.030%,0,0.000%
0500000US19071,"Fremont County, Iowa",6639,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US19073,"Greene County, Iowa",8801,28,0.318%,0,0.000%,3,0.034%,0,0.000%,17,0.193%,0,0.000%
0500000US19075,"Grundy County, Iowa",12351,0,0.000%,28,0.227%,2,0.016%,0,0.000%,7,0.057%,0,0.000%
0500000US19077,"Guthrie County, Iowa",10619,19,0.179%,0,0.000%,5,0.047%,0,0.000%,0,0.000%,0,0.000%
0500000US19079,"Hamilton County, Iowa",14979,0,0.000%,28,0.187%,98,0.654%,3,0.020%,0,0.000%,0,0.000%
0500000US19081,"Hancock County, Iowa",10790,0,0.000%,0,0.000%,0,0.000%,0,0.000%,5,0.046%,0,0.000%
0500000US19083,"Hardin County, Iowa",16861,0,0.000%,17,0.101%,56,0.332%,1,0.006%,14,0.083%,51,0.302%
0500000US19085,"Harrison County, Iowa",14623,0,0.000%,0,0.000%,15,0.103%,0,0.000%,23,0.157%,0,0.000%
0500000US19087,"Henry County, Iowa",20436,0,0.000%,49,0.240%,15,0.073%,0,0.000%,18,0.088%,17,0.083%
0500000US19089,"Howard County, Iowa",9479,13,0.137%,0,0.000%,10,0.105%,4,0.042%,3,0.032%,0,0.000%
0500000US19091,"Humboldt County, Iowa",9606,0,0.000%,0,0.000%,5,0.052%,0,0.000%,30,0.312%,0,0.000%
0500000US19093,"Ida County, Iowa",6969,0,0.000%,6,0.086%,7,0.100%,0,0.000%,15,0.215%,0,0.000%
0500000US19095,"Iowa County, Iowa",16575,24,0.145%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US19097,"Jackson County, Iowa",19470,6,0.031%,0,0.000%,17,0.087%,18,0.092%,31,0.159%,15,0.077%
0500000US19099,"Jasper County, Iowa",37808,14,0.037%,124,0.328%,15,0.040%,1,0.003%,1,0.003%,33,0.087%
0500000US19101,"Jefferson County, Iowa",15785,224,1.419%,98,0.621%,75,0.475%,0,0.000%,0,0.000%,289,1.831%
0500000US19103,"Johnson County, Iowa",153360,2302,1.501%,2891,1.885%,281,0.183%,160,0.104%,1250,0.815%,1320,0.861%
0500000US19105,"Jones County, Iowa",20733,5,0.024%,102,0.492%,7,0.034%,0,0.000%,0,0.000%,5,0.024%
0500000US19107,"Keokuk County, Iowa",10026,1,0.010%,0,0.000%,11,0.110%,0,0.000%,0,0.000%,0,0.000%
0500000US19109,"Kossuth County, Iowa",14718,2,0.014%,0,0.000%,8,0.054%,0,0.000%,23,0.156%,0,0.000%
0500000US19111,"Lee County, Iowa",33442,0,0.000%,12,0.036%,83,0.248%,4,0.012%,32,0.096%,0,0.000%
0500000US19113,"Linn County, Iowa",229308,2126,0.927%,460,0.201%,308,0.134%,64,0.028%,239,0.104%,502,0.219%
0500000US19115,"Louisa County, Iowa",10823,37,0.342%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,3,0.028%
0500000US19117,"Lucas County, Iowa",8666,3,0.035%,0,0.000%,33,0.381%,0,0.000%,0,0.000%,0,0.000%
0500000US19119,"Lyon County, Iowa",12023,0,0.000%,31,0.258%,2,0.017%,0,0.000%,0,0.000%,0,0.000%
0500000US19121,"Madison County, Iowa",16609,0,0.000%,0,0.000%,0,0.000%,0,0.000%,31,0.187%,0,0.000%
0500000US19123,"Mahaska County, Iowa",22059,0,0.000%,0,0.000%,48,0.218%,79,0.358%,16,0.073%,0,0.000%
0500000US19125,"Marion County, Iowa",33487,41,0.122%,13,0.039%,39,0.116%,0,0.000%,103,0.308%,0,0.000%
0500000US19127,"Marshall County, Iowa",40049,0,0.000%,111,0.277%,32,0.080%,0,0.000%,0,0.000%,198,0.494%
0500000US19129,"Mills County, Iowa",14605,0,0.000%,4,0.027%,60,0.411%,0,0.000%,11,0.075%,21,0.144%
